Time,Value
117285,160.4
117290,173.2
117295,173.2
117300,152.3
117305,164.7
117310,164.7
117315,163.8
117320,163.8
117325,163.8
117330,164.3
117335,164.3
117340,141
117345,141
117350,141
117355,144
117360,147.2
117365,147.2
117370,147.7
117375,153.3
117380,153.3
117385,153.3
117390,152.6
117395,152.6
117400,152.6
117405,158.3
117410,158.3
117415,158.3
117420,157.4
117425,157.4
117430,157.4
117435,156.8
117440,156.8
117445,155.6
117450,161.1
117455,161.1
117460,149.5
117465,162.8
117470,162.8
117475,142.6
117480,198.5
117485,198.5
117490,174
117495,174
117500,174
117505,153.2
117510,153.2
117515,143.3
117520,152.3
117525,154.3
117530,154.3
117535,154.3
117540,154.5
117545,154.5
117550,154.5
117555,180.7
117560,180.7
117565,175.4
117570,175.4
117575,171.7
117580,171.7
117585,178.7
117590,178.7
117595,160.9
117600,160.9
117605,193.1
117610,193.1
117615,193.1
117620,186.3
117625,186.3
117630,175.2
117635,175.2
117640,175.2
117645,159.6
117650,189.4
117655,190.7
117660,190.7
117665,190.7
117670,166.1
117675,166.1
117680,157.9
117685,165.8
117690,165.8
117695,160.3
117700,168.9
117705,168.9
117710,168.9
117715,157.4
117720,157.4
117725,216.3
117730,216.3
117735,216.3
117740,170.4
117745,170.4
117750,138
117755,138
117760,205.5
117765,205.5
117770,208.7
117775,208.7
117780,161.6
117785,161.6
117790,141.3
117795,148.8
117800,150.6
117805,150.6
117810,144.2
117815,162.8
117820,162.8
117825,162.8
117830,148.9
117835,148.9
117840,182.9
117845,182.9
117850,182.9
117855,192.5
117860,192.5
117865,194.5
117870,194.5
117875,194.5
117880,225
117885,225
117890,203.6
117895,203.6
117900,196.9
117905,196.9
117910,196.9
117915,168
117920,191.6
117925,195
117930,195
117935,184.8
117940,187.3
117945,205.2
117950,205.2
117955,189.8
117960,189.8
117965,224.3
117970,224.3
117975,221
117980,221
117985,207.1
117990,207.1
117995,207.1
118000,192.2
118005,203.8
118010,203.8
118015,193.4
118020,193.4
118025,193.4
118030,191.8
118035,191.8
118040,197.1
118045,197.1
118050,197.1
118055,189.6
118060,197.7
118065,197.7
118070,200.7
118075,204.4
118080,204.4
118085,217.2
118090,217.2
118095,217.2
118100,226.9
118105,226.9
118110,195.5
118115,218.6
118120,218.6
118125,214.6
118130,214.6
118135,190
118140,210.1
118145,210.1
118150,195.3
118155,195.3
118160,207.3
118165,207.3
118170,207.3
118175,195.9
118180,195.9
118185,184.2
118190,184.2
118195,213.8
118200,217.5
118205,217.5
118210,217.5
118215,195.3
118220,210.7
118225,210.7
118230,210.7
118235,226.8
118240,226.8
118245,231.3
118250,231.3
118255,231.3
118260,227.5
118265,227.5
118270,206.6
118275,206.6
118280,206.6
118285,251.8
118290,251.8
118295,251.8
118300,230.2
118305,230.2
118310,217.8
118315,217.8
118320,215.3
118325,215.3
118330,215.3
118335,200.8
118340,200.8
118345,205.8
118350,205.8
118355,209.7
118360,209.7
118365,213
118370,237.9
118375,237.9
118380,242.4
118385,242.4
118390,217.1
118395,217.1
118400,208.5
118405,210.6
118410,210.6
118415,251.4
118420,251.4
118425,251.4
118430,245.7
118435,245.7
118440,221
118445,221
118450,227.1
118455,227.1
118460,227.1
118465,215.3
118470,215.3
118475,205.1
118480,205.1
118485,205.1
118490,207.1
118495,221.4
118500,221.4
118505,256.1
118510,256.1
118515,256.1
118520,256.3
118525,256.3
118530,241.4
118535,241.4
118540,241.4
118545,217.2
118550,225.8
118555,225.8
118560,234.8
118565,234.8
118570,240.1
118575,240.1
118580,240.1
118585,222.8
118590,222.8
118595,201.5
118600,206.3
118605,206.3
118610,206.3
118615,196.3
118620,206.5
118625,231.3
118630,231.3
118635,231.3
118640,221.5
118645,221.5
118650,220.6
118655,220.6
118660,220.6
118665,219.5
118670,219.5
118675,235.7
118680,235.7
118685,206.2
118690,210
118695,210
118700,210
118705,208.2
118710,208.2
118715,211
118720,211
118725,197.4
118730,197.4
118735,197.4
118740,197
118745,197
118750,231.8
118755,231.8
118760,231.8
118765,226.9
118770,226.9
118775,186.1
118780,191
118785,191
118790,182.3
118795,197.7
118800,197.7
118805,197.7
118810,201.2
118815,201.2
118820,195.2
118825,209.1
118830,215
118835,215
118840,215
118845,177.6
118850,216.2
118855,216.2
118860,187.2
118865,187.2
118870,187.2
118875,187.7
118880,187.7
118885,187.7
118890,196.5
118895,196.5
118900,195.7
118905,195.7
118910,195
118915,195
118920,202.3
118925,214.4
118930,214.4
118935,201.3
118940,205.5
118945,205.5
118950,231
118955,231
118960,231
118965,221.5
118970,221.5
118975,217
118980,217
118985,217
118990,211
118995,229.4
119000,257.8
119005,257.8
119010,235.7
119015,235.7
119020,205.6
119025,205.6
119030,205.6
119035,209.1
119040,209.1
119045,187.6
119050,216.5
119055,231.4
119060,231.4
119065,231.4
119070,217.2
119075,228.1
119080,230.7
119085,230.7
119090,230.7
119095,215.8
119100,215.8
119105,197.8
119110,215.7
119115,220.3
119120,220.3
119125,212.2
119130,212.2
119135,212.2
119140,227.9
119145,227.9
119150,213.9
119155,213.9
119160,202.4
119165,202.4
119170,205.9
119175,208.8
119180,208.8
119185,208.8
119190,202.9
119195,210.3
119200,216.9
119205,216.9
119210,212.3
119215,214.2
119220,214.2
119225,214.2
119230,203.9
119235,216.2
119240,216.2
119245,208.3
119250,208.3
119255,201.7
119260,201.7
119265,201.7
119270,199.8
119275,199.8
119280,218.9
119285,242.6
119290,242.6
119295,208.8
119300,216.2
119305,216.2
119310,203.6
119315,203.6
119320,203.6
119325,197.9
119330,197.9
119335,183.7
119340,183.7
119345,203.2
119350,203.2
119355,205.2
119360,205.2
119365,186.4
119370,221.1
119375,221.1
119380,195.8
119385,195.8
119390,195.8
119395,196.8
119400,196.8
119405,197.9
119410,197.9
119415,197.9
119420,188.6
119425,188.6
119430,188.6
119435,183.8
119440,201.3
119445,201.3
119450,193.2
119455,193.2
119460,200.8
119465,200.8
119470,200.8
119475,197.1
119480,197.1
119485,196.6
119490,196.6
119495,194.5
119500,194.5
119505,194.5
119510,172.6
119515,172.6
119520,203
119525,203
119530,208.4
119535,208.4
119540,187
119545,187
119550,190.8
119555,190.8
119560,187.2
119565,187.2
119570,197.3
119575,197.3
119580,189.6
119585,189.6
119590,185.1
119595,205.1
119600,205.1
119605,196.8
119610,204.3
119615,204.3
119620,200.1
119625,200.1
119630,200.1
119635,233.3
119640,233.3
119645,203.6
119650,207.6
119655,207.6
119660,207.6
119665,205.1
119670,205.1
119675,186.7
119680,186.7
119685,237.7
119690,237.7
119695,201.1
119700,201.1
119705,201.1
119710,195.8
119715,226.9
119720,226.9
119725,228.1
119730,228.1
119735,228.1
119740,216.3
119745,216.3
119750,201
119755,201
119760,206.5
119765,206.6
119770,206.6
119775,206.6
119780,212.9
119785,212.9
119790,244.3
119795,208.4
119800,208.4
119805,208.4
119810,192.6
119815,192.6
119820,192.6
119825,184
119830,194.2
119835,194.2
119840,209.8
119845,209.8
119850,209.8
119855,197.5
119860,197.5
119865,217.5
119870,217.5
119875,217.5
119880,190.2
119885,210.9
119890,234
119895,234
119900,234
119905,219
119910,219
119915,193.3
119920,193.3
119925,193.3
119930,186.8
119935,186.8
119940,183.4
119945,183.4
119950,183.4
119955,181
119960,181
119965,210.6
119970,210.6
119975,210.6
119980,191.5
119985,191.5
119990,200.7
119995,200.7
120000,184.4
120005,184.4
120010,187.8
120015,195
120020,195
120025,194.5
120030,194.5
120035,194.5
120040,174.7
120045,174.7
120050,178
120055,178
120060,178
120065,176.9
120070,194
120075,194
120080,194
120085,181.4
120090,181.4
120095,184.9
120100,184.9
120105,230.1
120110,230.1
120115,205.7
120120,205.7
120125,184
120130,184
120135,216.8
120140,216.8
120145,202
120150,202
120155,202
120160,193.4
120165,193.4
120170,190.8
120175,190.8
120180,196.6
120185,196.6
120190,196.6
120195,185.1
120200,185.1
120205,184.7
120210,189
120215,189
120220,185.4
120225,185.4
120230,164
120235,172.1
120240,191.5
120245,191.5
120250,191.5
120255,182.2
120260,182.2
120265,173.1
120270,197.3
120275,197.3
120280,192.5
120285,192.5
120290,192.5
120295,198.4
120300,198.4
120305,198.4
120310,180.1
120315,180.1
120320,174
120325,193.1
120330,193.1
120335,186.9
120340,186.9
120345,170.5
120350,178
120355,178
120360,178
120365,174.7
120370,174.7
120375,199.9
120380,199.9
120385,185.8
120390,185.8
120395,172.4
120400,172.4
120405,172.4
120410,166.5
120415,166.5
120420,166.1
120425,166.1
120430,165.9
120435,182.1
120440,182.1
120445,182.1
120450,195.3
120455,195.3
120460,193.1
120465,193.1
120470,174.9
120475,174.9
120480,174.9
120485,184.9
120490,184.9
120495,185
120500,185
120505,185
120510,185
120515,186.7
120520,196.9
120525,196.9
120530,163.6
120535,173
120540,187.6
120545,187.6
120550,190.9
120555,190.9
120560,190.9
120565,183.5
120570,183.5
120575,173
120580,173
120585,170
120590,170
120595,174.5
120600,174.5
120605,167.7
120610,167.7
120615,172.7
120620,182
120625,182
120630,173
120635,173
120640,173
120645,178.4
120650,178.4
120655,164.1
120660,167
120665,168.4
120670,168.4
120675,174.9
120680,174.9
120685,170.4
120690,183.2
120695,187.1
120700,187.1
120705,187.1
120710,173.4
120715,182.1
120720,182.1
120725,175.3
120730,175.3
120735,175.3
120740,172.6
120745,172.6
120750,172.6
120755,169.2
120760,169.2
120765,166.7
120770,182.1
120775,182.1
120780,191.9
120785,191.9
120790,191.9
120795,172.3
120800,180.5
120805,180.5
120810,175.6
120815,175.6
120820,171.4
120825,171.4
120830,183.1
120835,183.1
120840,174
120845,174
120850,174
120855,188.4
120860,197.1
120865,197.1
120870,197.1
120875,191
120880,191
120885,191
120890,169.9
120895,180.6
120900,190.3
120905,190.3
120910,174
120915,174
120920,174
120925,161.3
120930,200.7
120935,200.7
120940,164.9
120945,193.1
120950,193.1
120955,186.9
120960,186.9
120965,168.6
120970,168.6
120975,176.4
120980,176.4
120985,176.4
120990,163.9
120995,180.2
121000,180.2
121005,167
121010,167
121015,197.5
121020,197.5
121025,192.7
121030,192.7
121035,192.7
121040,161.7
121045,161.7
121050,161.7
121055,155
121060,155
121065,159.4
121070,159.4
121075,159
121080,159
121085,159
121090,172.5
121095,172.5
121100,165
121105,172.4
121110,172.5
121115,172.5
121120,172.5
121125,176
121130,176
121135,176
121140,157.6
121145,171
121150,171
121155,163.3
121160,163.3
121165,150.4
121170,150.4
121175,158.9
121180,158.9
121185,150.5
121190,158.4
121195,171
121200,171
121205,151.6
121210,151.6
121215,151.6
121220,160.8
121225,161.3
121230,161.3
121235,161.6
121240,167.8
121245,167.8
121250,145.7
121255,171.3
121260,171.3
121265,177.7
121270,177.7
121275,177.7
121280,157.7
121285,157.7
121290,157.7
121295,156.3
121300,156.3
121305,161.7
121310,161.7
121315,158.6
121320,158.6
121325,158.6
121330,156.9
121335,156.9
121340,161.4
121345,161.4
121350,147.7
121355,153.7
121360,153.7
121365,145.4
121370,152.4
121375,163.3
121380,169.4
121385,169.4
121390,169.4
121395,164.2
121400,164.2
121405,158.4
121410,159
121415,159
121420,149.3
121425,149.3
121430,149.4
121435,149.4
121440,147.8
121445,156.3
121450,156.3
121455,156.8
121460,159.4
121465,159.4
121470,153.2
121475,153.2
121480,153.2
121485,144
121490,144
121495,138
121500,143.2
121505,149.1
121510,149.1
121515,146.4
121520,146.4
121525,146.4
121530,161.6
121535,161.6
121540,142.7
121545,148.6
121550,173.6
121555,173.6
121560,173.6
121565,156.3
121570,156.3
121575,152.2
121580,152.2
121585,152.9
121590,153.9
121595,153.9
121600,150.8
121605,150.8
121610,146
121615,146
121620,146
121625,133.3
121630,144.6
121635,144.6
121640,152.3
121645,152.3
121650,142.4
121655,142.4
121660,137
121665,137
121670,137
121675,142.2
121680,142.2
121685,142.2
121690,141.7
121695,141.7
121700,148.5
121705,148.5
121710,143.1
121715,143.1
121720,143.1
121725,155.5
121730,155.5
121735,155.5
121740,142.4
121745,145.9
121750,145.9
121755,134.8
121760,134.8
121765,136.1
121770,136.1
121775,133.3
121780,144.8
121785,144.8
121790,144.8
121795,139.6
121800,139.6
121805,142.1
121810,142.1
121815,142.1
121820,138
121825,151.5
121830,151.5
121835,151.2
121840,151.2
121845,144.6
121850,144.6
121855,144.6
121860,157.6
121865,157.6
121870,157.6
121875,136.8
121880,136.8
121885,136.8
121890,151.4
121895,151.4
121900,138.2
121905,138.2
121910,138.2
121915,134.5
121920,144.5
121925,144.9
121930,144.9
121935,140.5
121940,141.4
121945,141.4
121950,133.6
121955,133.6
121960,133.6
121965,135.7
121970,155.7
121975,155.7
121980,138.7
121985,138.7
121990,180.4
121995,180.4
122000,180.4
122005,162
122010,162
122015,137.2
122020,137.2
122025,137.2
122030,135.4
122035,135.4
122040,135
122045,141.1
122050,141.1
122055,128.6
122060,130.7
122065,130.7
122070,130.6
122075,133.5
122080,133.5
122085,133.5
122090,131.7
122095,131.7
122100,131.7
122105,134.8
122110,134.8
122115,141.1
122120,141.1
122125,129.8
122130,142.3
122135,142.3
122140,153.1
122145,153.1
122150,153.1
122155,128.1
122160,128.1
122165,129
122170,129
122175,129
122180,125.4
122185,125.4
122190,132.8
122195,139.9
122200,145.7
122205,145.7
122210,141.4
122215,141.4
122220,141.4
122225,135.4
122230,135.4
122235,134.3
122240,134.3
122245,134.3
122250,126.6
122255,126.6
122260,114.9
122265,114.9
122270,118.3
122275,118.3
122280,115.1
122285,115.1
122290,115.4
122295,115.4
122300,107.3
122305,115
122310,119.7
122315,125.4
122320,125.4
122325,122.9
122330,122.9
122335,122.9
122340,121.8
122345,121.8
122350,121.8
122355,120.1
122360,135.4
122365,135.4
122370,135.4
122375,124.1
122380,124.1
122385,123.7
122390,135.8
122395,135.8
122400,135.8
122405,135.4
122410,135.4
122415,121.6
122420,121.6
122425,121.6
122430,115.3
122435,139.7
122440,139.7
122445,139.7
122450,118
122455,118
122460,115
122465,132
122470,132
122475,132
122480,118.5
122485,129.5
122490,129.5
122495,121.9
122500,121.9
122505,121.9
122510,113
122515,132.6
122520,132.6
122525,125.2
122530,125.2
122535,122.5
122540,122.5
122545,122.5
122550,117.2
122555,123.3
122560,124.5
122565,124.5
122570,130
122575,130
122580,130
122585,123.8
122590,130.4
122595,130.4
122600,120.3
122605,120.3
122610,123.3
122615,123.3
122620,123.3
122625,121
122630,121
122635,122
122640,122
122645,124.9
122650,124.9
122655,120.3
122660,136.8
122665,136.8
122670,116.8
122675,116.8
122680,116.8
122685,112.3
122690,125.3
122695,125.3
122700,125.3
122705,123.9
122710,123.9
122715,121.9
122720,121.9
122725,121.9
122730,125.7
122735,125.7
122740,123.5
122745,123.5
122750,119.4
122755,130.3
122760,130.3
122765,122.7
122770,122.7
122775,112.9
122780,119.1
122785,119.1
122790,126.5
122795,126.5
122800,126.5
122805,119.4
122810,119.4
122815,115.5
122820,115.5
122825,115.5
122830,122.8
122835,122.8
122840,122.7
122845,122.7
122850,121.7
122855,133.5
122860,133.5
122865,126.2
122870,126.2
122875,126.2
122880,110.9
122885,110.9
122890,111.2
122895,111.2
122900,111.2
122905,130.8
122910,130.8
122915,130.8
122920,112.5
122925,112.5
122930,110.8
122935,110.8
122940,124.4
122945,124.4
122950,124.4
122955,109.3
122960,109.3
122965,109.3
122970,114.2
122975,114.2
122980,114.8
122985,114.8
122990,113.9
122995,113.9
123000,107.7
123005,107.7
123010,107.7
123015,111.5
123020,111.5
123025,107.7
123030,107.7
123035,109.5
123040,109.5
123045,108.6
123050,121.2
123055,121.3
123060,121.3
123065,114.4
123070,114.4
123075,114.4
123080,115.3
123085,115.3
123090,113.2
123095,113.2
123100,113.2
123105,104.7
123110,107.7
123115,107.7
123120,99.1
123125,123.6
123130,123.6
123135,123.6
123140,106
123145,106
123150,112.8
123155,112.8
123160,118.9
123165,118.9
123170,118.9
123175,111.4
123180,111.4
123185,114.6
123190,122.2
123195,122.2
123200,109.1
123205,109.1
123210,109.7
123215,110.7
123220,110.7
123225,105.7
123230,107
123235,111.9
123240,119
123245,119
123250,121.3
123255,121.3
123260,102.8
123265,103
123270,107.5
123275,107.5
123280,107.5
123285,104.9
123290,104.9
123295,106.9
123300,106.9
123305,106.1
123310,106.1
123315,106.1
123320,103.7
123325,112
123330,112
123335,112.8
123340,112.8
123345,112.8
123350,101.9
123355,101.9
123360,101.6
123365,103.8
123370,103.8
123375,103.8
123380,103.8
123385,103.8
123390,103.8
123395,103.3
123400,103.3
123405,115.4
123410,115.4
123415,115.4
123420,98.2
123425,98.2
123430,98.2
123435,106.7
123440,106.7
123445,102.7
123450,102.7
123455,102.7
123460,101.1
123465,101.1
123470,101.1
123475,99.8
123480,105.5
123485,105.5
123490,101.9
123495,101.9
123500,103.2
123505,103.2
123510,102.2
123515,102.2
123520,104.6
123525,104.6
123530,104.6
123535,105.8
123540,105.8
123545,105.4
123550,105.4
123555,106.3
123560,106.3
123565,101.6
